SalesOrderNumber,SalesOrderItemNumber,OrderCreationDate,RequestedDeliveryDate,DeliveryNumber,DeliveryDate,PickDate,ActualGIdate,DeliveryItemNumber,Material,DeliveryQuantity,MaterialAvailableDate,Volume,NetWeight,GrossWeight,MATNR,CHARG,WERKS
248630979,840,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900094,6E+13,365,2018.06.22,102200,0.5,61,6E+13,311217,MY21
248630979,850,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900095,6E+13,185,2018.06.22,9483,0.5,21,6E+13,41217090,MY21
248630979,860,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900096,6E+13,125,2018.06.22,5000,0.5,21,6E+13,11217046,MY21
248630979,870,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900097,6E+13,125,2018.06.22,9032,0.5,25,6E+13,250917014,MY21
248630979,880,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900098,6E+13,185,2018.06.22,11048,0.5,30,6E+13,301117009,MY21
248630979,890,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900099,6E+13,77,2018.06.22,5000,0.5,19,6E+13,231117253,MY21
248630979,900,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900100,6E+13,149,2018.06.22,5000,0.5,27,6E+13,81117007,MY21
248630979,910,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900101,6E+13,245,2018.06.22,5000,0.5,35,6E+13,141017222,MY21
248630979,920,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900102,6E+13,53,2018.06.22,5000,0.5,16,6E+13,8099103,MY21
248630979,930,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900103,223575,105,2018.06.22,15800,1.5,16,223575,17070202,MY21
248630979,940,6/16/2018,2018.07.13,2095851280,2018.07.13,2018.06.22,2018.07.01,900104,411312,205,2018.06.22,24447,11.5,26,411312,1840113C,MY21
248630981,40,6/16/2018,2018.07.13,2095851302,2018.07.13,2018.06.22,2018.07.02,900021,6E+13,29,2018.06.22,32648,12.5,27,6E+13,220919,MY21
248630981,40,6/16/2018,2018.07.13,2095851302,2018.07.13,2018.06.22,2018.07.02,900022,6E+13,221,2018.06.22,253832,108.5,123,6E+13,230919,MY21
248630981,200,6/16/2018,2018.07.13,2095851302,2018.07.13,2018.06.22,2018.07.02,900023,6E+13,107,2018.06.22,107000,92.5,107,6E+13,180323M,MY21
248630981,200,6/16/2018,2018.07.13,2095851302,2018.07.13,2018.06.22,2018.07.02,900024,6E+13,83,2018.06.22,83000,70.5,85,6E+13,180326M,MY21
248722568,20,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900021,6E+13,3845,2018.06.22,2401160,806.5,821,6E+13,260819,MY21
248722568,30,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900022,6E+13,2405,2018.06.22,593000,1008.5,1023,6E+13,61019,MY21
248722568,40,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900023,6E+13,725,2018.06.22,834440,360.5,375,6E+13,230919,MY21
248722568,50,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900024,6E+13,365,2018.06.22,1619530,659.5,674,6E+13,150919,MY21
248722568,60,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900025,6E+13,35,2018.06.22,74120,68.5,83,6E+13,300819,MY21
248722568,70,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900026,6E+13,1445,2018.06.22,3245000,490.5,505,6E+13,61019,MY21
248722568,80,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900027,6E+13,605,2018.06.22,922673,192.5,207,6E+13,21019,MY21
248722568,120,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900028,6E+13,245,2018.06.22,117320,12.5,27,6E+13,180418,MY21
248722568,130,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900029,6E+13,125,2018.06.22,81440,8.5,23,6E+13,110418,MY21
248722568,140,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900030,6E+13,185,2018.06.22,29300,9.5,24,6E+13,230418,MY21
248722568,150,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900031,6E+13,17,2018.06.22,14288,7.5,22,6E+13,180507M,MY21
248722568,150,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900032,6E+13,173,2018.06.22,135032,92.5,107,6E+13,180508M,MY21
248722568,160,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900033,6E+13,125,2018.06.22,57500,35.5,50,6E+13,180421M,MY21
248722568,160,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900034,6E+13,125,2018.06.22,57500,35.5,50,6E+13,180423M,MY21
248722568,170,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900035,6E+13,245,2018.06.22,190760,132.5,147,6E+13,180415M,MY21
248722568,180,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900036,6E+13,185,2018.06.22,185000,162.5,177,6E+13,180326M,MY21
248722568,190,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900037,6E+13,185,2018.06.22,185000,162.5,177,6E+13,180117M,MY21
248722568,200,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900038,6E+13,245,2018.06.22,81230,36.5,51,6E+13,260418M,MY21
248722568,210,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900039,6E+13,101,2018.06.22,35492,14.5,29,6E+13,230418J,MY21
248722568,220,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900040,6E+13,293,2018.06.22,51080,11.5,26,6E+13,230418C,MY21
248722568,230,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900041,6E+13,293,2018.06.22,58872,11.5,26,6E+13,040518L,MY21
248722568,240,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900042,6E+13,125,2018.06.22,39560,6.5,21,6E+13,261217B,MY21
248722568,250,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900043,6E+13,149,2018.06.22,5000,0.5,15,6E+13,73401,MY21
248722568,260,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900044,6E+13,149,2018.06.22,5000,0.5,15,6E+13,80341,MY21
248722568,270,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900045,6E+13,293,2018.06.22,5000,0.5,15,6E+13,80531,MY21
248722568,280,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900046,234291,65,2018.06.22,5885,1.5,16,234291,1840672,MY21
248722568,290,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900047,236318,35,2018.06.22,9800,1.5,16,236318,1840339,MY21
248722568,300,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900048,6E+13,245,2018.06.22,81800,19.5,34,6E+13,XT4U,MY21
248722568,310,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900049,237070,725,2018.06.22,62600,9.5,24,237070,1840375,MY21
248722568,320,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900050,237063,485,2018.06.22,39560,6.5,21,237063,1840598,MY21
248722568,330,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900051,237056,485,2018.06.22,43400,6.5,21,237056,1840319,MY21
248722568,340,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900052,231191,125,2018.06.22,16880,3.5,18,231191,1741401,MY21
248722568,350,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900053,230859,125,2018.06.22,35000,21.5,36,230859,1840046C,MY21
248722568,360,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900054,240643,293,2018.06.22,53485,81.5,96,240643,1840573,MY21
248722568,370,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900055,209401,29,2018.06.22,42620,12.5,27,209401,140305C,MY21
248722568,380,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900056,6E+13,293,2018.06.22,41288,17.5,32,6E+13,1840237,MY21
248722568,390,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900057,6E+13,293,2018.06.22,147229,37.5,52,6E+13,1840608,MY21
248722568,400,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900058,241763,245,2018.06.22,36577,46.5,61,241763,1840503,MY21
248722568,410,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900059,6E+13,485,2018.06.22,125960,24.5,39,6E+13,MIL11009,MY21
248722568,420,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900060,6E+13,125,2018.06.22,42800,13.5,28,6E+13,M1L10005,MY21
248722568,430,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900061,6E+13,125,2018.06.22,42800,6.5,21,6E+13,M1L11014,MY21
248722568,440,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900062,6E+13,485,2018.06.22,23144,4.5,20,6E+13,1840476,MY21
248722568,450,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900063,6E+13,185,2018.06.22,11804,1.5,17,6E+13,1840479,MY21
248722568,460,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900064,6E+13,245,2018.06.22,79052,29.5,44,6E+13,10418,MY21
248722568,490,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900065,241107,65,2018.06.22,34574,0.5,23,241107,MB041824F,MY21
248722568,500,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900066,124685,365,2018.06.22,5000,27594.5,27609,124685,Y55L,MY21
248722568,510,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900067,124266,245,2018.06.22,5000,8280.5,8295,124266,2A9K,MY21
248722568,520,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900068,6E+13,125,2018.06.22,18211,2.5,19,6E+13,ED3S,MY21
248722568,530,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900069,6E+13,245,2018.06.22,53116,14.5,34,6E+13,YW8X,MY21
248722568,550,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900070,6E+13,221,2018.06.22,67208,27.5,42,6E+13,150318,MY21
248722568,560,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900071,6E+13,149,2018.06.22,46472,18.5,33,6E+13,20218,MY21
248722568,570,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900072,6E+13,437,2018.06.22,129416,55.5,70,6E+13,130318,MY21
248722568,580,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900073,6E+13,605,2018.06.22,209000,72.5,87,6E+13,18032803,MY21
248722568,590,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900074,240476,605,2018.06.22,176000,60000.5,70215,240476,0844447C,MY21
248722568,600,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900075,240957,605,2018.06.22,176000,60000.5,70215,240957,2072477D,MY21
248722568,610,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900076,6E+13,725,2018.06.22,367880,199.5,214,6E+13,50218,MY21
248722568,620,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900077,6E+13,725,2018.06.22,367880,199.5,214,6E+13,130318,MY21
248722568,630,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900078,6E+13,605,2018.06.22,209000,72.5,87,6E+13,18032805,MY21
248722568,640,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900079,6E+13,605,2018.06.22,209000,9.5,24,6E+13,18040306,MY21
248722568,650,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900080,6E+13,485,2018.06.22,141800,48000.5,56175,6E+13,5379058C,MY21
248722568,660,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900081,6E+13,125,2018.06.22,5012,0.5,21,6E+13,20518072,MY21
248722568,670,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900082,6E+13,149,2018.06.22,9838,1.5,28,6E+13,221117157,MY21
248722568,680,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900083,6E+13,293,2018.06.22,67208,0.5,52,6E+13,40218,MY21
248722568,690,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900084,6E+13,545,2018.06.22,277160,150.5,165,6E+13,301217,MY21
248722568,700,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900085,6E+13,365,2018.06.22,107600,36000.5,42135,6E+13,9221138F,MY21
248722568,710,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900086,6E+13,485,2018.06.22,18684,0.5,76,6E+13,60318,MY21
248722568,720,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900087,6E+13,149,2018.06.22,8586,0.5,20,6E+13,41217090,MY21
248722568,730,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900088,6E+13,65,2018.06.22,5000,0.5,18,6E+13,11217046,MY21
248722568,740,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900089,6E+13,185,2018.06.22,11048,0.5,30,6E+13,250917014,MY21
248722568,750,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900090,6E+13,125,2018.06.22,9032,0.5,25,6E+13,301117009,MY21
248722568,760,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900091,6E+13,125,2018.06.22,5000,0.5,21,6E+13,231117253,MY21
248722568,770,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900092,6E+13,149,2018.06.22,5000,0.5,27,6E+13,81117007,MY21
248722568,780,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900093,6E+13,125,2018.06.22,5000,0.5,25,6E+13,141017222,MY21
248722568,790,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900094,6E+13,125,2018.06.22,7988,0.5,19,6E+13,250318043,MY21
248722568,800,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900095,6E+13,29,2018.06.22,5000,0.5,15,6E+13,8099103,MY21
248722568,810,6/19/2018,2018.07.13,2095944756,2018.07.13,2018.06.22,2018.07.02,900096,223575,205,2018.06.22,26600,3.5,18,223575,17070202,MY21
248787388,20,6/21/2018,2018.07.05,2096028166,2018.07.12,2018.06.21,2018.07.02,900021,6E+13,1565,2018.06.21,387200,655.5,670,6E+13,61019,MY21
248787388,20,6/21/2018,2018.07.05,2096028166,2018.07.12,2018.06.21,2018.07.02,900022,6E+13,845,2018.06.21,210800,353.5,368,6E+13,71019,MY21
248787388,270,6/21/2018,2018.07.05,2096028166,2018.07.12,2018.06.21,2018.07.02,900023,6E+13,581,2018.06.21,150152,28.5,43,6E+13,MIL11009,MY21
253656846,290,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,290,240643,1301,2018.12.03,223182,8.5,41,240643,1840833,MY21
253656846,300,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,300,6E+13,149,2018.12.03,24440,6.5,26,6E+13,80818,MY21
253656846,310,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,310,6E+13,149,2018.12.03,24440,6.5,26,6E+13,100818,MY21
253656846,40,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,50,236318,113,2018.12.03,22280,0.5,17,236318,1841166,MY21
253656846,320,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,320,6E+13,509,2018.12.03,326048,35.5,50,6E+13,280718,MY21
253656846,330,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,330,6E+13,53,2018.12.03,30920,0.5,19,6E+13,10818,MY21
253656846,340,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,340,6E+13,53,2018.12.03,30920,0.5,19,6E+13,80818,MY21
253656846,350,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,350,6E+13,197,2018.12.03,65984,29.5,44,6E+13,260718F,MY21
253656846,360,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,360,236486,161,2018.12.03,42908,16.5,48,236486,1841197,MY21
253656846,370,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,370,224381,95,2018.12.03,54500,7.5,26,224381,1840868,MY21
253656846,380,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,380,232846,233,2018.12.03,54248,23.5,64,232846,1841182,MY21
253656846,390,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,390,6E+13,101,2018.12.03,35492,14.5,29,6E+13,250718H,MY21
253656846,50,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,60,241558,2165,2018.12.03,156200,28.5,69,241558,NP7H,MY21
253656846,60,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,70,6E+13,437,2018.12.03,113864,21.5,36,6E+13,M1L12027,MY21
253656846,70,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,80,234291,329,2018.12.03,9776,1.5,21,234291,1841266,MY21
232449947,60,3/1/2017,2017.03.03,2063560522,2017.03.03,2017.03.01,2017.03.02,70,124266,569,2017.03.01,5000,19458.5,19473,124266,DE5N,MY21
232449947,70,3/1/2017,2017.03.03,2063560522,2017.03.03,2017.03.01,2017.03.02,80,6E+13,329,2017.03.01,104970,39.5,54,6E+13,70117,MY21
232449947,80,3/1/2017,2017.03.03,2063560522,2017.03.03,2017.03.01,2017.03.02,90,6E+13,65,2017.03.01,5000,0.5,15,6E+13,MG111624AB,MY21
232449947,90,3/1/2017,2017.03.03,2063560522,2017.03.03,2017.03.01,2017.03.02,100,6E+13,53,2017.03.01,13832,2.5,17,6E+13,191016017,MY21
232449947,100,3/1/2017,2017.03.03,2063560522,2017.03.03,2017.03.01,2017.03.02,110,6E+13,53,2017.03.01,13832,2.5,17,6E+13,220916191,MY21
232449947,190,3/1/2017,2017.03.03,2063560522,2017.03.03,2017.03.01,2017.03.02,900021,6E+13,11,2017.03.01,6707,2.5,17,6E+13,6SC37,MY21
232450415,20,3/1/2017,2017.03.02,2063560526,2017.03.03,2017.03.01,2017.03.01,30,6E+13,17,2017.03.01,14288,7.5,22,6E+13,170206M,MY21
232450415,30,3/1/2017,2017.03.02,2063560526,2017.03.03,2017.03.01,2017.03.01,40,6E+13,29,2017.03.01,20288,2.5,17,6E+13,91216,MY21
232450415,40,3/1/2017,2017.03.02,2063560526,2017.03.03,2017.03.01,2017.03.01,50,6E+13,29,2017.03.01,8240,1.5,16,6E+13,141216,MY21
232466191,20,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,30,6E+13,1925,2017.03.03,1203080,403.5,418,6E+13,210418,MY21
232466191,120,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,120,231207,505,2017.03.03,178250,53.5,68,231207,1740227,MY21
232466191,140,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,130,230866,1445,2017.03.03,365000,255.5,270,230866,1740034C,MY21
232466191,150,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,140,240735,965,2017.03.03,627080,130.5,145,240735,1640818,MY21
232466191,160,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,150,240643,2885,2017.03.03,489848,806.5,821,240643,1640907,MY21
232466191,170,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,160,209401,653,2017.03.03,1020740,311.5,326,209401,137737,MY21
232466191,190,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,170,6E+13,3461,2017.03.03,1711746,449.5,464,6E+13,1640804,MY21
232466191,200,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,180,241770,805,2017.03.03,330000,55.5,70,241770,1640613,MY21
232466191,210,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,190,232815,245,2017.03.03,56840,54.5,69,232815,1640683,MY21
232466191,220,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,200,237056,3461,2017.03.03,281480,45.5,60,237056,1640762,MY21
232466191,230,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,210,236486,245,2017.03.03,63320,54.5,69,236486,1640845,MY21
232466191,30,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,40,6E+13,5,2017.03.03,5000,0.5,15,6E+13,NULL,MY21
232466191,240,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,220,6E+13,365,2017.03.03,365000,23.5,38,6E+13,SCM00316,MY21
232466191,250,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,230,6E+13,725,2017.03.03,212360,91.5,106,6E+13,1520916,MY21
232466191,260,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,240,6E+13,725,2017.03.03,212360,91.5,106,6E+13,580816,MY21
232466191,270,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,250,6E+13,365,2017.03.03,82760,46.5,61,6E+13,611116,MY21
232466191,280,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,260,240957,725,2017.03.03,206802,1.5,16,240957,2924456G,MY21
253656846,80,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,90,234277,365,2018.12.03,10307,1.5,21,234277,RD4G,MY21
253656846,90,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,100,6E+13,341,2018.12.03,111722,50.5,65,6E+13,051018J,MY21
253656846,100,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,110,209364,5,2018.12.03,5000,0.5,15,209364,NULL,MY21
253656846,100,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,900021,209364,701,2018.12.03,257648,42.5,74,209364,140894A,MY21
253656846,100,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,900022,209364,29,2018.12.03,13712,1.5,17,209364,140894C,MY21
253656846,200,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,900023,6E+13,185,2018.12.03,33800,7.5,22,6E+13,071118A,MY21
253656846,200,12/2/2018,2018.12.05,2104484635,2018.12.05,2018.12.03,2018.12.04,900024,6E+13,17,2018.12.03,6920,0.5,15,6E+13,101018I,MY21
253657582,20,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,30,6E+13,1445,2018.12.04,635000,423.5,438,6E+13,180722M,MY21
253657582,110,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,120,234277,185,2018.12.04,7654,1.5,18,234277,RD4G,MY21
253657582,120,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,130,237070,5,2018.12.04,5000,0.5,15,237070,NULL,MY21
253657582,140,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,140,230859,437,2018.12.04,113000,76.5,91,230859,1840260C,MY21
253657582,150,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,150,230866,437,2018.12.04,113000,76.5,91,230866,1840221C,MY21
253657582,160,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,160,209401,1949,2018.12.04,3052220,702.5,890,209401,140983,MY21
253657582,170,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,170,6E+13,293,2018.12.04,100040,13.5,33,6E+13,RY3UF,MY21
253657582,180,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,180,124266,197,2018.12.04,5000,6624.5,6639,124266,8K3N,MY21
253657582,190,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,190,6E+13,365,2018.12.04,108680,46.5,61,6E+13,770818,MY21
253657582,200,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,200,6E+13,149,2018.12.04,25497,0.5,18,6E+13,8123104,MY21
253657582,30,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,40,6E+13,605,2018.12.04,469400,330.5,345,6E+13,180910M,MY21
253657582,40,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,50,6E+13,1925,2018.12.04,845000,564.5,579,6E+13,180730M,MY21
253657582,50,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,60,6E+13,605,2018.12.04,469400,330.5,345,6E+13,180918M,MY21
253657582,60,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,70,6E+13,245,2018.12.04,81230,36.5,51,6E+13,051018J,MY21
253657582,70,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,80,6E+13,149,2018.12.04,50738,22.5,37,6E+13,250718H,MY21
253657582,80,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,90,6E+13,149,2018.12.04,50738,22.5,37,6E+13,260718F,MY21
253657582,90,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,100,6E+13,293,2018.12.04,51080,11.5,26,6E+13,101018I,MY21
253657582,100,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,110,6E+13,581,2018.12.04,112744,22.5,37,6E+13,021118D,MY21
232466191,300,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,270,6E+13,725,2017.03.03,235400,58.5,73,6E+13,AG0633,MY21
253657582,120,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,900021,237070,2309,2018.12.04,189320,21.5,43,237070,NV9K,MY21
257731842,40,12/20/2019,2020.01.02,2109226357,2020.01.02,2019.12.31,2020.01.02,900022,6E+13,17,2019.12.31,17000,1.5,16,6E+13,SCM00419,MY21
253657582,120,12/3/2018,2018.12.07,2104484636,2018.12.07,2018.12.04,2018.12.06,900022,237070,20741,2018.12.04,1663880,187.5,264,237070,NV9L,MY21
253657583,30,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,30,6E+13,1925,2018.12.04,2216840,845.5,975,6E+13,270220,MY21
